amostra_id;classe_id;sinal;sinalizador_id;repeticao;arquivo_relativo;resolucao_w;resolucao_h;fps;duracao_seg;hash_md5;iluminacao;ambiente;device_model;municipio;faixa_etaria;genero_opcional;observacoes
10-banheiro-sinalizador-25-3;10;banheiro;25;3;Sinalizador25/10-banheiro-sinalizador-25-3.mp4;3840;2160;24,05;10,89;94b238312ea544d172e770d949d6090e;média;interna;;Santana de Parnaíba;25-34;;
10-banheiro-sinalizador-25-4;10;banheiro;25;4;Sinalizador25/10-banheiro-sinalizador-25-4.mp4;3840;2160;23,96;13,77;ccb36d4e9c865a5e39999e9758587e00;média;interna;;Santana de Parnaíba;25-34;;
10-banheiro-sinalizador-25-5;10;banheiro;25;5;Sinalizador25/10-banheiro-sinalizador-25-5.mp4;3840;2160;23,97;12,14;86cbea72e55e85c7dfff3bd04f5e3b5d;média;interna;;Santana de Parnaíba;25-34;;
11-dinheiro-sinalizador-25-1;11;dinheiro;25;1;Sinalizador25/11-dinheiro-sinalizador-25-1.mp4;3840;2160;23,96;6,59;817c2f56ccac29c39dab2dee9a5f16aa;média;interna;;Santana de Parnaíba;25-34;;
11-dinheiro-sinalizador-25-2;11;dinheiro;25;2;Sinalizador25/11-dinheiro-sinalizador-25-2.mp4;3840;2160;24,06;7,98;adcbace60249c1bcabd8f6389342b003;média;interna;;Santana de Parnaíba;25-34;;
11-dinheiro-sinalizador-25-3;11;dinheiro;25;3;Sinalizador25/11-dinheiro-sinalizador-25-3.mp4;3840;2160;24,09;9,75;5c3227565d97b2b1c6850187f5e86f98;média;interna;;Santana de Parnaíba;25-34;;
11-dinheiro-sinalizador-25-4;11;dinheiro;25;4;Sinalizador25/11-dinheiro-sinalizador-25-4.mp4;3840;2160;23,99;7,34;328288e7e30b84373615e535755489b2;média;interna;;Santana de Parnaíba;25-34;;
11-dinheiro-sinalizador-25-5;11;dinheiro;25;5;Sinalizador25/11-dinheiro-sinalizador-25-5.mp4;3840;2160;23,91;9,24;c412f749fa6b809b744d92dcd9346427;média;interna;;Santana de Parnaíba;25-34;;
12-trabalho-sinalizador-25-1;12;trabalho;25;1;Sinalizador25/12-trabalho-sinalizador-25-1.mp4;3840;2160;29,16;7,75;ecebb8c78782eb09947caa4cfb7e37e7;média;interna;;Santana de Parnaíba;25-34;;
12-trabalho-sinalizador-25-2;12;trabalho;25;2;Sinalizador25/12-trabalho-sinalizador-25-2.mp4;3840;2160;29,56;7,24;710dfbd5b878677efd5615a9fb27ee5a;média;interna;;Santana de Parnaíba;25-34;;
12-trabalho-sinalizador-25-3;12;trabalho;25;3;Sinalizador25/12-trabalho-sinalizador-25-3.mp4;3840;2160;29,44;9,58;7191fbea47b98de1767da7898d233264;média;interna;;Santana de Parnaíba;25-34;;
12-trabalho-sinalizador-25-4;12;trabalho;25;4;Sinalizador25/12-trabalho-sinalizador-25-4.mp4;3840;2160;29,07;9,25;7ddab4111ab1417e5e579b6c4b306545;média;interna;;Santana de Parnaíba;25-34;;
12-trabalho-sinalizador-25-5;12;trabalho;25;5;Sinalizador25/12-trabalho-sinalizador-25-5.mp4;3840;2160;29,94;10,36;46dfae0f2e345b5d32b5c66fb1cc82e3;média;interna;;Santana de Parnaíba;25-34;;
13-casa-sinalizador-25-1;13;casa;25;1;Sinalizador25/13-casa-sinalizador-25-1.mp4;3840;2160;29,75;8,07;97beae35c81d3d36a135a3d4aff00f38;média;interna;;Santana de Parnaíba;25-34;;
13-casa-sinalizador-25-2;13;casa;25;2;Sinalizador25/13-casa-sinalizador-25-2.mp4;3840;2160;29,6;8,18;240335d4888c4faa59d307ef6e08e0c7;média;interna;;Santana de Parnaíba;25-34;;
13-casa-sinalizador-25-3;13;casa;25;3;Sinalizador25/13-casa-sinalizador-25-3.mp4;3840;2160;29,63;10,43;8b98185f64fa33949b3d4c8d76f69991;média;interna;;Santana de Parnaíba;25-34;;
13-casa-sinalizador-25-4;13;casa;25;4;Sinalizador25/13-casa-sinalizador-25-4.mp4;3840;2160;29,52;11,48;6f1cd03aeaf6b32f167abe1403e97fc8;média;interna;;Santana de Parnaíba;25-34;;
13-casa-sinalizador-25-5;13;casa;25;5;Sinalizador25/13-casa-sinalizador-25-5.mp4;3840;2160;29,28;10,96;872d397c9a0a1e6eaa561d70a142be11;média;interna;;Santana de Parnaíba;25-34;;
14-escola-sinalizador-25-1;14;escola;25;1;Sinalizador25/14-escola-sinalizador-25-1.mp4;3840;2160;29,46;11,61;163e3fd389e84ee9cb30554201bcca76;média;interna;;Santana de Parnaíba;25-34;;
14-escola-sinalizador-25-2;14;escola;25;2;Sinalizador25/14-escola-sinalizador-25-2.mp4;3840;2160;29,06;11,11;7bc71e804bac90668fac86d071f7d376;média;interna;;Santana de Parnaíba;25-34;;
14-escola-sinalizador-25-3;14;escola;25;3;Sinalizador25/14-escola-sinalizador-25-3.mp4;3840;2160;27,57;13,79;e67a0ecf566a537e502be5f0343f37ea;média;interna;;Santana de Parnaíba;25-34;;
14-escola-sinalizador-25-4;14;escola;25;4;Sinalizador25/14-escola-sinalizador-25-4.mp4;3840;2160;27,83;15,49;b42acf0d11353bb8d25322bb83501113;média;interna;;Santana de Parnaíba;25-34;;
14-escola-sinalizador-25-5;14;escola;25;5;Sinalizador25/14-escola-sinalizador-25-5.mp4;3840;2160;24,29;15,69;9e7dbbe7c2a582b179ed7f138196249c;média;interna;;Santana de Parnaíba;25-34;;
15-amigo-sinalizador-25-1;15;amigo;25;1;Sinalizador25/15-amigo-sinalizador-25-1.mp4;3840;2160;26,76;8,33;96917aece7f62f398f03bada2a67bce6;média;interna;;Santana de Parnaíba;25-34;;
15-amigo-sinalizador-25-2;15;amigo;25;2;Sinalizador25/15-amigo-sinalizador-25-2.mp4;3840;2160;25,95;7,21;b7d1e897110ed25978619e16f14ea339;média;interna;;Santana de Parnaíba;25-34;;
15-amigo-sinalizador-25-3;15;amigo;25;3;Sinalizador25/15-amigo-sinalizador-25-3.mp4;3840;2160;26,88;12,91;48e1c0d2e3aa15238940bee47262c7c2;média;interna;;Santana de Parnaíba;25-34;;
15-amigo-sinalizador-25-4;15;amigo;25;4;Sinalizador25/15-amigo-sinalizador-25-4.mp4;3840;2160;26,59;10,3;ef9ef8e66df95bdf9ed2bfbb6f3d782e;média;interna;;Santana de Parnaíba;25-34;;
15-amigo-sinalizador-25-5;15;amigo;25;5;Sinalizador25/15-amigo-sinalizador-25-5.mp4;3840;2160;26,15;12,66;0c0c7ce95c07a87159377db39adb07a2;média;interna;;Santana de Parnaíba;25-34;;
16-saudade-sinalizador-25-1;16;saudade;25;1;Sinalizador25/16-saudade-sinalizador-25-1.mp4;3840;2160;23,96;6,26;350db225dd7e5dc1953d2ec7ad5471c4;média;interna;;Santana de Parnaíba;25-34;;
16-saudade-sinalizador-25-2;16;saudade;25;2;Sinalizador25/16-saudade-sinalizador-25-2.mp4;3840;2160;23,96;11,35;ae66350cdfe15c424a97452f1fe066e3;média;interna;;Santana de Parnaíba;25-34;;
16-saudade-sinalizador-25-3;16;saudade;25;3;Sinalizador25/16-saudade-sinalizador-25-3.mp4;3840;2160;23,96;10,69;a8f52b068520955295a9ada3e5e0d3f5;média;interna;;Santana de Parnaíba;25-34;;
16-saudade-sinalizador-25-4;16;saudade;25;4;Sinalizador25/16-saudade-sinalizador-25-4.mp4;3840;2160;23,96;8,89;6f26e625fb4a58cb626614143138cb47;média;interna;;Santana de Parnaíba;25-34;;
16-saudade-sinalizador-25-5;16;saudade;25;5;Sinalizador25/16-saudade-sinalizador-25-5.mp4;3840;2160;23,96;10,89;173d1f86eb40b1458a5caece34bc6e29;média;interna;;Santana de Parnaíba;25-34;;
16-saudade-sinalizador-25-6;16;saudade;25;6;Sinalizador25/16-saudade-sinalizador-25-6.mp4;3840;2160;24,73;9,58;bb27fed3c772d9f5018e3c6a85407e18;média;interna;;Santana de Parnaíba;25-34;;
17-nome-sinalizador-25-1;17;nome;25;1;Sinalizador25/17-nome-sinalizador-25-1.mp4;3840;2160;24,66;9,73;f52e05e3f739967b898f5a06690a584a;média;interna;;Santana de Parnaíba;25-34;;
17-nome-sinalizador-25-2;17;nome;25;2;Sinalizador25/17-nome-sinalizador-25-2.mp4;3840;2160;24,08;7,89;0e2277a4bf8fd731fe5ba83ab4321767;média;interna;;Santana de Parnaíba;25-34;;
17-nome-sinalizador-25-3;17;nome;25;3;Sinalizador25/17-nome-sinalizador-25-3.mp4;3840;2160;24,9;9,52;06dd59f3db0d5f937b48971bb56c179d;média;interna;;Santana de Parnaíba;25-34;;
17-nome-sinalizador-25-4;17;nome;25;4;Sinalizador25/17-nome-sinalizador-25-4.mp4;3840;2160;24,69;8,71;d43698bf3dcca7d1130baa8e39fa23a7;média;interna;;Santana de Parnaíba;25-34;;
17-nome-sinalizador-25-5;17;nome;25;5;Sinalizador25/17-nome-sinalizador-25-5.mp4;3840;2160;24,22;10,03;35f6bab13c9bdbd6edeee41e0762027e;média;interna;;Santana de Parnaíba;25-34;;
18-meu-sinalizador-25-1;18;meu;25;1;Sinalizador25/18-meu-sinalizador-25-1.mp4;3840;2160;29,14;7,86;0a6f07fbdd97bfaf17dcad6d55b473c9;média;interna;;Santana de Parnaíba;25-34;;
18-meu-sinalizador-25-2;18;meu;25;2;Sinalizador25/18-meu-sinalizador-25-2.mp4;3840;2160;28,79;8,51;bd24067bd15bbf87259252ed98315d30;média;interna;;Santana de Parnaíba;25-34;;
18-meu-sinalizador-25-3;18;meu;25;3;Sinalizador25/18-meu-sinalizador-25-3.mp4;3840;2160;29,38;9,84;c18faa09ce869e46734dcc03a901fc01;média;interna;;Santana de Parnaíba;25-34;;
18-meu-sinalizador-25-4;18;meu;25;4;Sinalizador25/18-meu-sinalizador-25-4.mp4;3840;2160;29,78;8,09;8a04512123b195325df76d5cc7796c4d;média;interna;;Santana de Parnaíba;25-34;;
18-meu-sinalizador-25-5;18;meu;25;5;Sinalizador25/18-meu-sinalizador-25-5.mp4;3840;2160;29,85;8,64;078a351f7a11f1a0ddf74073a44f684c;média;interna;;Santana de Parnaíba;25-34;;
19-carro-sinalizador-25-1;19;carro;25;1;Sinalizador25/19-carro-sinalizador-25-1.mp4;3840;2160;23,96;7,76;ce579377fbd6fcb40b96bd7023411dbd;média;interna;;Santana de Parnaíba;25-34;;
19-carro-sinalizador-25-2;19;carro;25;2;Sinalizador25/19-carro-sinalizador-25-2.mp4;3840;2160;23,96;9,73;784ce08f32d534474eae59600bc2252f;média;interna;;Santana de Parnaíba;25-34;;
19-carro-sinalizador-25-3;19;carro;25;3;Sinalizador25/19-carro-sinalizador-25-3.mp4;3840;2160;24,26;10,47;893a3310e05348d0214e0cbdcabad385;média;interna;;Santana de Parnaíba;25-34;;
19-carro-sinalizador-25-4;19;carro;25;4;Sinalizador25/19-carro-sinalizador-25-4.mp4;3840;2160;23,96;12,81;975b1996f014341214e27db4ada02ce9;média;interna;;Santana de Parnaíba;25-34;;
19-carro-sinalizador-25-5;19;carro;25;5;Sinalizador25/19-carro-sinalizador-25-5.mp4;3840;2160;23,96;12,94;0600137461ece0f2cdd57a279ff7f8f6;média;interna;;Santana de Parnaíba;25-34;;
20-onibus-sinalizador-25-1;20;onibus;25;1;Sinalizador25/20-onibus-sinalizador-25-1.mp4;3840;2160;29;7,17;8bafb2f9243f7feb420e8ff268cdfe80;média;interna;;Santana de Parnaíba;25-34;;
20-onibus-sinalizador-25-2;20;onibus;25;2;Sinalizador25/20-onibus-sinalizador-25-2.mp4;3840;2160;29,55;10,42;b6b14c27b32c7c84904854d0db70340b;média;interna;;Santana de Parnaíba;25-34;;
20-onibus-sinalizador-25-3;20;onibus;25;3;Sinalizador25/20-onibus-sinalizador-25-3.mp4;3840;2160;29,21;9,9;74845a6f5f8f52e22972556d6f221f7d;média;interna;;Santana de Parnaíba;25-34;;
20-onibus-sinalizador-25-4;20;onibus;25;4;Sinalizador25/20-onibus-sinalizador-25-4.mp4;3840;2160;28,45;11,6;45353ceddf94db3896596df082a4de47;média;interna;;Santana de Parnaíba;25-34;;
20-onibus-sinalizador-25-5;20;onibus;25;5;Sinalizador25/20-onibus-sinalizador-25-5.mp4;3840;2160;29,52;14,5;ec233df4c0f4834e119ed7edc4ab804f;média;interna;;Santana de Parnaíba;25-34;;
01-oi-sinalizador-26-1;01;oi;26;1;Sinalizador26/01-oi-sinalizador-26-1.mp4;1920;1080;29,87;7,1;650c931e5ac8ceb8d8d1d35d39114414;boa;interna;;Santana de Parnaíba;25-34;;
01-oi-sinalizador-26-10;01;oi;26;10;Sinalizador26/01-oi-sinalizador-26-10.mp4;1920;1080;29,96;5,91;8731b2ed6638eb3d00896724e294d0a1;boa;interna;;Santana de Parnaíba;25-34;;
01-oi-sinalizador-26-11;01;oi;26;11;Sinalizador26/01-oi-sinalizador-26-11.mp4;1920;1080;29,75;6,96;669d12390919f9a68abcda2f18e04656;boa;interna;;Santana de Parnaíba;25-34;;
01-oi-sinalizador-26-12;01;oi;26;12;Sinalizador26/01-oi-sinalizador-26-12.mp4;1920;1080;29,75;6,96;669d12390919f9a68abcda2f18e04656;boa;interna;;Santana de Parnaíba;25-34;;
01-oi-sinalizador-26-2;01;oi;26;2;Sinalizador26/01-oi-sinalizador-26-2.mp4;1920;1080;29,87;7,1;650c931e5ac8ceb8d8d1d35d39114414;boa;interna;;Santana de Parnaíba;25-34;;
01-oi-sinalizador-26-3;01;oi;26;3;Sinalizador26/01-oi-sinalizador-26-3.mp4;1920;1080;29,79;6,18;d5537b4e1c93cdc19d7e4f9ee82ea0d2;boa;interna;;Santana de Parnaíba;25-34;;
01-oi-sinalizador-26-4;01;oi;26;4;Sinalizador26/01-oi-sinalizador-26-4.mp4;1920;1080;29,79;6,18;d5537b4e1c93cdc19d7e4f9ee82ea0d2;boa;interna;;Santana de Parnaíba;25-34;;
01-oi-sinalizador-26-5;01;oi;26;5;Sinalizador26/01-oi-sinalizador-26-5.mp4;1920;1080;29,99;6,5;c70c76fb6d9e9b646826d141e4541cda;boa;interna;;Santana de Parnaíba;25-34;;
01-oi-sinalizador-26-6;01;oi;26;6;Sinalizador26/01-oi-sinalizador-26-6.mp4;1920;1080;29,99;6,5;c70c76fb6d9e9b646826d141e4541cda;boa;interna;;Santana de Parnaíba;25-34;;
01-oi-sinalizador-26-7;01;oi;26;7;Sinalizador26/01-oi-sinalizador-26-7.mp4;1920;1080;29,96;6,81;ca9d57b34af888a5495e51e011474135;boa;interna;;Santana de Parnaíba;25-34;;
01-oi-sinalizador-26-8;01;oi;26;8;Sinalizador26/01-oi-sinalizador-26-8.mp4;1920;1080;29,96;6,81;ca9d57b34af888a5495e51e011474135;boa;interna;;Santana de Parnaíba;25-34;;
01-oi-sinalizador-26-9;01;oi;26;9;Sinalizador26/01-oi-sinalizador-26-9.mp4;1920;1080;29,96;5,91;8731b2ed6638eb3d00896724e294d0a1;boa;interna;;Santana de Parnaíba;25-34;;
02-tchau-sinalizador-26-1;02;tchau;26;1;Sinalizador26/02-tchau-sinalizador-26-1.mp4;1920;1080;30,01;5,47;d554bf7d1f9c10180c6be18b3f5a24e2;boa;interna;;Santana de Parnaíba;25-34;;
02-tchau-sinalizador-26-10;02;tchau;26;10;Sinalizador26/02-tchau-sinalizador-26-10.mp4;1920;1080;29,87;5,49;e244f6a479a2e0585245c63e5413a5c8;boa;interna;;Santana de Parnaíba;25-34;;
02-tchau-sinalizador-26-2;02;tchau;26;2;Sinalizador26/02-tchau-sinalizador-26-2.mp4;1920;1080;30,01;5,47;d554bf7d1f9c10180c6be18b3f5a24e2;boa;interna;;Santana de Parnaíba;25-34;;
02-tchau-sinalizador-26-3;02;tchau;26;3;Sinalizador26/02-tchau-sinalizador-26-3.mp4;1920;1080;29,6;4,76;348a5d9f3e29de6a6937a3419b2e5b58;boa;interna;;Santana de Parnaíba;25-34;;
02-tchau-sinalizador-26-4;02;tchau;26;4;Sinalizador26/02-tchau-sinalizador-26-4.mp4;1920;1080;29,6;4,76;348a5d9f3e29de6a6937a3419b2e5b58;boa;interna;;Santana de Parnaíba;25-34;;
02-tchau-sinalizador-26-5;02;tchau;26;5;Sinalizador26/02-tchau-sinalizador-26-5.mp4;1920;1080;29,46;5,26;03973708d280cf1c2be1ba6db32230ef;boa;interna;;Santana de Parnaíba;25-34;;
02-tchau-sinalizador-26-6;02;tchau;26;6;Sinalizador26/02-tchau-sinalizador-26-6.mp4;1920;1080;29,46;5,26;03973708d280cf1c2be1ba6db32230ef;boa;interna;;Santana de Parnaíba;25-34;;
02-tchau-sinalizador-26-7;02;tchau;26;7;Sinalizador26/02-tchau-sinalizador-26-7.mp4;1920;1080;29,65;4,96;9d6135a48d7e53a1fd2fe1cd4fcc495a;boa;interna;;Santana de Parnaíba;25-34;;
02-tchau-sinalizador-26-8;02;tchau;26;8;Sinalizador26/02-tchau-sinalizador-26-8.mp4;1920;1080;29,65;4,96;9d6135a48d7e53a1fd2fe1cd4fcc495a;boa;interna;;Santana de Parnaíba;25-34;;
02-tchau-sinalizador-26-9;02;tchau;26;9;Sinalizador26/02-tchau-sinalizador-26-9.mp4;1920;1080;29,87;5,49;e244f6a479a2e0585245c63e5413a5c8;boa;interna;;Santana de Parnaíba;25-34;;
03-obrigado-sinalizador-26-1;03;obrigado;26;1;Sinalizador26/03-obrigado-sinalizador-26-1.mp4;1920;1080;30,01;6,97;0b33caca6aa85657cfa7ec696ad44fc3;boa;interna;;Santana de Parnaíba;25-34;;
03-obrigado-sinalizador-26-10;03;obrigado;26;10;Sinalizador26/03-obrigado-sinalizador-26-10.mp4;1920;1080;29,73;8,71;ec678b310b58f802e218a2d3a504d182;boa;interna;;Santana de Parnaíba;25-34;;
03-obrigado-sinalizador-26-11;03;obrigado;26;11;Sinalizador26/03-obrigado-sinalizador-26-11.mp4;1920;1080;29,84;9,48;7d2757bcc85ac0f03590cc2017448ed0;boa;interna;;Santana de Parnaíba;25-34;;
03-obrigado-sinalizador-26-12;03;obrigado;26;12;Sinalizador26/03-obrigado-sinalizador-26-12.mp4;1920;1080;29,84;9,48;7d2757bcc85ac0f03590cc2017448ed0;boa;interna;;Santana de Parnaíba;25-34;;
03-obrigado-sinalizador-26-2;03;obrigado;26;2;Sinalizador26/03-obrigado-sinalizador-26-2.mp4;1920;1080;30,01;6,97;0b33caca6aa85657cfa7ec696ad44fc3;boa;interna;;Santana de Parnaíba;25-34;;
03-obrigado-sinalizador-26-3;03;obrigado;26;3;Sinalizador26/03-obrigado-sinalizador-26-3.mp4;1920;1080;29,94;9,09;a7fff66191912678987635d22f5355cd;boa;interna;;Santana de Parnaíba;25-34;;
03-obrigado-sinalizador-26-4;03;obrigado;26;4;Sinalizador26/03-obrigado-sinalizador-26-4.mp4;1920;1080;29,94;9,09;a7fff66191912678987635d22f5355cd;boa;interna;;Santana de Parnaíba;25-34;;
03-obrigado-sinalizador-26-5;03;obrigado;26;5;Sinalizador26/03-obrigado-sinalizador-26-5.mp4;1920;1080;29,97;11,08;ca86a5217f554b474b3c1fec100b0620;boa;interna;;Santana de Parnaíba;25-34;;
03-obrigado-sinalizador-26-6;03;obrigado;26;6;Sinalizador26/03-obrigado-sinalizador-26-6.mp4;1920;1080;29,97;11,08;ca86a5217f554b474b3c1fec100b0620;boa;interna;;Santana de Parnaíba;25-34;;
03-obrigado-sinalizador-26-7;03;obrigado;26;7;Sinalizador26/03-obrigado-sinalizador-26-7.mp4;1920;1080;29,96;13,02;2916384a65a3a81f2e1a49a54be730be;boa;interna;;Santana de Parnaíba;25-34;;
03-obrigado-sinalizador-26-8;03;obrigado;26;8;Sinalizador26/03-obrigado-sinalizador-26-8.mp4;1920;1080;29,96;13,02;2916384a65a3a81f2e1a49a54be730be;boa;interna;;Santana de Parnaíba;25-34;;
03-obrigado-sinalizador-26-9;03;obrigado;26;9;Sinalizador26/03-obrigado-sinalizador-26-9.mp4;1920;1080;29,73;8,71;ec678b310b58f802e218a2d3a504d182;boa;interna;;Santana de Parnaíba;25-34;;
04-desculpa-sinalizador-26-1;04;desculpa;26;1;Sinalizador26/04-desculpa-sinalizador-26-1.mp4;1280;720;29,31;7,33;aa5cb6d7435885e49a041c98f0db761b;boa;interna;;Santana de Parnaíba;25-34;;
04-desculpa-sinalizador-26-10;04;desculpa;26;10;Sinalizador26/04-desculpa-sinalizador-26-10.mp4;1280;720;30,01;6,83;e8668d1b8e608ae451a446694b7b7286;boa;interna;;Santana de Parnaíba;25-34;;
04-desculpa-sinalizador-26-2;04;desculpa;26;2;Sinalizador26/04-desculpa-sinalizador-26-2.mp4;1280;720;29,31;7,33;aa5cb6d7435885e49a041c98f0db761b;boa;interna;;Santana de Parnaíba;25-34;;
04-desculpa-sinalizador-26-3;04;desculpa;26;3;Sinalizador26/04-desculpa-sinalizador-26-3.mp4;1280;720;30,02;7,29;576320b5b227902ab747880442ac33b1;boa;interna;;Santana de Parnaíba;25-34;;
04-desculpa-sinalizador-26-4;04;desculpa;26;4;Sinalizador26/04-desculpa-sinalizador-26-4.mp4;1280;720;30,02;7,29;576320b5b227902ab747880442ac33b1;boa;interna;;Santana de Parnaíba;25-34;;
04-desculpa-sinalizador-26-5;04;desculpa;26;5;Sinalizador26/04-desculpa-sinalizador-26-5.mp4;1280;720;30,01;6,9;ec3c04ed0a5e120c14cccfa11b14fdac;boa;interna;;Santana de Parnaíba;25-34;;
04-desculpa-sinalizador-26-6;04;desculpa;26;6;Sinalizador26/04-desculpa-sinalizador-26-6.mp4;1280;720;30,01;6,9;ec3c04ed0a5e120c14cccfa11b14fdac;boa;interna;;Santana de Parnaíba;25-34;;
04-desculpa-sinalizador-26-7;04;desculpa;26;7;Sinalizador26/04-desculpa-sinalizador-26-7.mp4;1280;720;29,66;7,45;58f9736d4049053b204cf1949a3fa7bd;boa;interna;;Santana de Parnaíba;25-34;;
04-desculpa-sinalizador-26-8;04;desculpa;26;8;Sinalizador26/04-desculpa-sinalizador-26-8.mp4;1280;720;29,66;7,45;58f9736d4049053b204cf1949a3fa7bd;boa;interna;;Santana de Parnaíba;25-34;;
04-desculpa-sinalizador-26-9;04;desculpa;26;9;Sinalizador26/04-desculpa-sinalizador-26-9.mp4;1280;720;30,01;6,83;e8668d1b8e608ae451a446694b7b7286;boa;interna;;Santana de Parnaíba;25-34;;
05-por favor-sinalizador-26-1;05;por favor;26;1;Sinalizador26/05-por favor-sinalizador-26-1.mp4;1280;720;30,01;7,26;5cbbe0ba45cb1dd782eec961465fcd3b;boa;interna;;Santana de Parnaíba;25-34;;
05-por favor-sinalizador-26-10;05;por favor;26;10;Sinalizador26/05-por favor-sinalizador-26-10.mp4;1280;720;29,91;9,16;a0bca30775579f1fc0179a182c87793d;boa;interna;;Santana de Parnaíba;25-34;;
05-por favor-sinalizador-26-2;05;por favor;26;2;Sinalizador26/05-por favor-sinalizador-26-2.mp4;1280;720;30,01;7,26;5cbbe0ba45cb1dd782eec961465fcd3b;boa;interna;;Santana de Parnaíba;25-34;;
05-por favor-sinalizador-26-3;05;por favor;26;3;Sinalizador26/05-por favor-sinalizador-26-3.mp4;1280;720;29,99;8,11;91976e8c416fb4edc533deb8449ee14b;boa;interna;;Santana de Parnaíba;25-34;;
05-por favor-sinalizador-26-4;05;por favor;26;4;Sinalizador26/05-por favor-sinalizador-26-4.mp4;1280;720;29,99;8,11;91976e8c416fb4edc533deb8449ee14b;boa;interna;;Santana de Parnaíba;25-34;;
05-por favor-sinalizador-26-5;05;por favor;26;5;Sinalizador26/05-por favor-sinalizador-26-5.mp4;1280;720;30;6,1;cc7365605c72ed5f0b639b527388bdd5;boa;interna;;Santana de Parnaíba;25-34;;
05-por favor-sinalizador-26-6;05;por favor;26;6;Sinalizador26/05-por favor-sinalizador-26-6.mp4;1280;720;30;6,1;cc7365605c72ed5f0b639b527388bdd5;boa;interna;;Santana de Parnaíba;25-34;;
05-por favor-sinalizador-26-7;05;por favor;26;7;Sinalizador26/05-por favor-sinalizador-26-7.mp4;1280;720;30,01;9,6;93a4b8cc5fd1777afae1dc9da09620ce;boa;interna;;Santana de Parnaíba;25-34;;
05-por favor-sinalizador-26-8;05;por favor;26;8;Sinalizador26/05-por favor-sinalizador-26-8.mp4;1280;720;30,01;9,6;93a4b8cc5fd1777afae1dc9da09620ce;boa;interna;;Santana de Parnaíba;25-34;;
05-por favor-sinalizador-26-9;05;por favor;26;9;Sinalizador26/05-por favor-sinalizador-26-9.mp4;1280;720;30,01;9,06;ce9ceb8d66b59df8b5a3de5d8d82c608;boa;interna;;Santana de Parnaíba;25-34;;
06-agua-sinalizador-26-1;06;agua;26;1;Sinalizador26/06-agua-sinalizador-26-1.mp4;1280;720;30,01;5,07;2f2d7b3f8860119b01cba159a33cfcf2;boa;interna;;Santana de Parnaíba;25-34;;
06-agua-sinalizador-26-2;06;agua;26;2;Sinalizador26/06-agua-sinalizador-26-2.mp4;1280;720;29,83;7,71;2b4416ee1fa7407cd7840d5adabbf51d;boa;interna;;Santana de Parnaíba;25-34;;
06-agua-sinalizador-26-3;06;agua;26;3;Sinalizador26/06-agua-sinalizador-26-3.mp4;1280;720;29,76;7,83;f9c85f7ecbbcd4fe8d5b7b722116a887;boa;interna;;Santana de Parnaíba;25-34;;
06-agua-sinalizador-26-4;06;agua;26;4;Sinalizador26/06-agua-sinalizador-26-4.mp4;1280;720;29,69;5,12;c95f9fabf5cafc4c0809b955a7cee809;boa;interna;;Santana de Parnaíba;25-34;;
06-agua-sinalizador-26-5;06;agua;26;5;Sinalizador26/06-agua-sinalizador-26-5.mp4;1280;720;29,78;5,84;2dc852c2ba9872bdba5add2843d62aa7;boa;interna;;Santana de Parnaíba;25-34;;
06-agua-sinalizador-26-6;06;agua;26;6;Sinalizador26/06-agua-sinalizador-26-6.mp4;1280;720;29,86;8,34;1e10b77db87f322065ae0eb4e375df26;boa;interna;;Santana de Parnaíba;25-34;;
07-eu te amo-sinalizador-26-1;07;eu te amo;26;1;Sinalizador26/07-eu te amo-sinalizador-26-1.mp4;1280;720;29,98;6,84;d3124d118fa665ea3404b8cf1e909cc0;boa;interna;;Santana de Parnaíba;25-34;;
07-eu te amo-sinalizador-26-2;07;eu te amo;26;2;Sinalizador26/07-eu te amo-sinalizador-26-2.mp4;1280;720;29,43;5,3;c0412695e946a4201bb9e33dbd02276e;boa;interna;;Santana de Parnaíba;25-34;;
07-eu te amo-sinalizador-26-3;07;eu te amo;26;3;Sinalizador26/07-eu te amo-sinalizador-26-3.mp4;1280;720;29,68;7,28;fd9c01ae8dcdb20f55d97802261c44d8;boa;interna;;Santana de Parnaíba;25-34;;
07-eu te amo-sinalizador-26-4;07;eu te amo;26;4;Sinalizador26/07-eu te amo-sinalizador-26-4.mp4;1280;720;29,81;7,21;544487c6c8706673fa09a4fe1342706e;boa;interna;;Santana de Parnaíba;25-34;;
07-eu te amo-sinalizador-26-5;07;eu te amo;26;5;Sinalizador26/07-eu te amo-sinalizador-26-5.mp4;1280;720;29,99;8,14;ab9b184378c5437e9a0b6679939de3d5;boa;interna;;Santana de Parnaíba;25-34;;
